session,hand_id,small_blind,big_blind,num_players,actions_preflop,actions_flop,actions_turn,actions_river,flop,turn,river
94b,94b_77_77,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_78_78,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 225, P2:call","P2:call, P5:raise 720, P2:call","P2:call, P5:raise 1780, P2:call, P5:sm, P2:sm",6d 7d 9h,Kh,4s
94b,94b_79_79,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 330, P2:call","P2:call, P4:raise 880, P2:fold",,Ah 5d 8h,Jc,
94b,94b_80_80,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:call, P2:fold","P1:call, P5:call","P1:raise 212, P5:call","P1:call, P5:raise 750, P1:fold",9d 2h Tc,3h,Ad
94b,94b_81_81,50,100,6,"P3:fold, P4:fold, P5:raise 215, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_82_82,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:call","P1:call, P2:raise 235, P1:call","P1:call, P2:raise 1410, P1:fold",,8d Ts 5s,7c,
94b,94b_83_83,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_84_84,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:raise 1100, P5:fold",,,,,,
94b,94b_85_85,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_86_86,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_87_87,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_88_88,50,100,6,"P3:raise 225, P4:fold, P5:call, P6:fold, P1:fold, P2:fold","P3:call, P5:raise 450, P3:fold",,,8s 4d 6h,,
94b,94b_89_89,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_90_90,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",7h Jc Qc,6c,3d
94b,94b_91_91,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 150, P2:call","P2:call, P3:call","P2:call, P3:call, P2:sm, P3:sm",Kh 8s 2d,4d,4c
94b,94b_92_92,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:raise 250, P5:fold",7h Js Qs,Ac,4d
94b,94b_93_93,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:raise 375, P2:call","P2:call, P6:raise 1050, P2:fold",,4d 8c 3s,4c,
94b,94b_94_94,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:raise 150, P2:raise 1000, P6:fold",,,Ac 6h 3h,,
94b,94b_95_95,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_96_96,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_97_97,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_98_98,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_99_99,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_100_100,50,100,6,"P3:raise 225, P4:raise 700, P5:fold, P6:fold, P1:fold, P2:fold, P3:call","P3:call, P4:call","P3:raise 550, P4:call","P3:call, P4:call, P3:sm, P4:sm",Jc Jd Ts,8c,5h
94b,94b_101_101,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_102_102,50,100,6,"P3:fold, P4:raise 210, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 150, P2:call","P2:call, P4:call","P2:call, P4:raise 385, P2:fold",4d 2s Qh,5s,7d
94b,94b_103_103,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 350, P1:call","P1:call, P2:call","P1:call, P2:call","P1:raise 450, P2:fold",Qc 8c Ac,3h,9s
94b,94b_104_104,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_105_105,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 375, P2:call","P2:raise 125, P6:raise 1250, P2:fold",8s Jd Qs,7d,Js
94b,94b_106_106,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:fold, P2:call","P2:call, P3:call, P6:raise 725, P2:fold, P3:fold",,,9c Ad 8d,,
94b,94b_107_107,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call, P4:raise 300, P1:fold, P2:fold",,,3c 5h Ad,,
94b,94b_108_108,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_109_109,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 500, P2:call","P2:call, P3:raise 2000, P2:call","P2:call, P3:raise 3500, P2:call, P3:sm, P2:sm",5d Ah Js,Kc,Qd
94b,94b_110_110,50,100,6,"P3:call, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 100, P2:fold",,,Qd As Qc,,
94b,94b_111_111,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:fold",,,Ts 5d Jh,,
94b,94b_112_112,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_113_113,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:call","P2:call, P5:raise 150, P2:call","P2:call, P5:call","P2:raise 260, P5:call, P2:sm, P5:sm",2d Qs Td,8c,4c
94b,94b_114_114,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 325, P1:fold",,,,,,
94b,94b_115_115,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:call","P2:call, P5:raise 275, P2:fold",,,Qc 3d Td,,
94b,94b_116_116,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_117_117,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:fold",,,Jd 7d 2s,,
94b,94b_118_118,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
94b,94b_119_119,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_120_120,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:call, P6:raise 375, P2:fold",Qc 6s 9s,9d,9c
94b,94b_121_121,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_122_122,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 300, P1:call","P1:call, P2:raise 190, P1:call","P1:call, P2:raise 1300, P1:call","P1:call, P2:call, P1:sm, P2:sm",4d Jh 3d,Qc,7s
94b,94b_123_123,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:raise 300, P1:call","P1:call, P2:raise 1200, P1:call","P1:call, P2:call, P1:sm, P2:sm",Kh Kd 3d,4s,Ad
94b,94b_124_124,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:raise 875, P1:fold",,,,,,
94b,94b_125_125,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:call","P2:call, P5:raise 150, P2:call","P2:call, P5:raise 1000, P2:call","P2:call, P5:raise 2770, P2:fold",2s 2h Jh,7c,8c
94b,94b_126_126,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 925, P2:fold, P6:raise 2066, P1:call","P1:raise 1875, P6:call","P1:call, P6:raise 1995, P1:raise 6059, P6:call, P1:sm, P6:sm",,Jd Kd Tc,Kh,Ts
94b,94b_127_127,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:raise 1050, P6:fold",,,,,,
94b,94b_128_128,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 450, P2:call","P1:call, P2:raise 750, P1:fold",,4h Qc 6d,Jc,
94b,94b_129_129,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_130_130,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:raise 687, P1:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:raise 1374, P1:call, P2:sm, P1:sm",9d 8s 7h,Kd,6d
94b,94b_131_131,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P3:call","P1:call, P3:call","P1:call, P3:call, P1:sm, P3:sm",3d 8s 5h,8h,As
94b,94b_132_132,50,100,6,"P3:fold, P4:raise 210, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_133_133,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_134_134,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_135_135,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:call, P1:fold, P2:call","P2:call, P4:call, P6:raise 362, P2:fold, P4:fold",,,Kc 8s Jc,,
94b,94b_136_136,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_137_137,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:raise 999, P6:fold",,,,,,
94b,94b_138_138,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 135, P2:call","P2:call, P5:raise 1050, P2:call","P2:call, P5:call, P2:sm, P5:sm",Qh 2d 9h,6d,4c
94b,94b_139_139,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_140_140,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:raise 300, P1:fold",,,4h 2d Kc,,
94b,94b_141_141,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 225, P2:raise 600, P3:call","P2:raise 2000, P3:fold",,Qs 6d 2s,Jc,
94b,94b_142_142,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:fold, P2:fold","P3:raise 400, P6:fold",,,2h 8d 3h,,
94b,94b_143_143,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P4:raise 275, P1:call","P1:call, P4:call","P1:raise 550, P4:fold",Tc 3d 2h,7c,9h
94b,94b_144_144,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:call, P1:fold, P2:call","P2:call, P5:call, P6:raise 325, P2:raise 1337, P5:fold, P6:fold",,,9d 8c 5d,,
94b,94b_145_145,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_146_146,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
94b,94b_147_147,50,100,6,"P3:fold, P4:fold, P5:raise 215, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:raise 960, P5:fold",7d Ac Qs,Qd,2c
94b,94b_148_148,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:call, P2:call","P1:call, P2:raise 375, P6:fold, P1:fold",,,5d 3d Kd,,
94b,94b_149_149,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 350, P1:raise 1750, P2:fold",,,,,,
94b,94b_150_150,50,100,6,"P3:fold, P4:raise 210, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 150, P2:fold",,,Th 2c 4d,,
94b,94b_151_151,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:raise 250, P2:fold",,As 5s Qh,8d,
94b,94b_152_152,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_153_153,50,100,6,"P3:raise 200, P4:fold, P5:call, P6:fold, P1:fold, P2:call","P2:call, P3:call, P5:raise 250, P2:call, P3:fold","P2:call, P5:raise 1445, P2:raise 9550, P5:fold",,Qs 3c 4s,Tc,
94b,94b_154_154,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:raise 1150, P2:fold, P5:call","P1:call, P5:raise 1000, P1:fold",,,As 6d 9d,,
94b,94b_155_155,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:call","P2:call, P6:call","P2:raise 300, P6:call","P2:call, P6:raise 880, P2:fold",4s Ts Tc,6h,4c
94b,94b_156_156,50,100,6,"P3:fold, P4:raise 210, P5:raise 650, P6:fold, P1:fold, P2:fold, P4:raise 2000, P5:fold",,,,,,
94b,94b_157_157,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call","P1:call, P2:raise 150, P1:call","P1:call, P2:call, P1:sm, P2:sm",Jc Kd 7s,4c,Ad
94b,94b_158_158,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_159_159,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1050, P2:raise 2300, P6:fold, P1:raise 10000, P2:call, P1:sm, P2:sm",,,,9c Kh 9d,7s,5d
94b,94b_160_160,50,100,6,"P3:fold, P4:raise 205, P5:call, P6:fold, P1:fold, P2:call","P2:call, P4:call, P5:call","P2:call, P4:call, P5:call","P2:call, P4:call, P5:call, P2:sm, P4:sm, P5:sm",9h 7s 5h,Kd,2s
94b,94b_161_161,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_162_162,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 405, P2:fold",,,4c 6c 2s,,
94b,94b_163_163,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 150, P1:fold",,,Td 2s Jh,,
94b,94b_164_164,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 135, P2:raise 495, P3:call","P2:call, P3:call","P2:raise 400, P3:raise 2640, P2:fold",4h 6h Jd,Qh,Ts
94b,94b_165_165,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 250, P2:fold",,,5h 4s Kd,,
94b,94b_166_166,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 500, P5:fold",,Tc 3s Jd,Ah,
94b,94b_167_167,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
94b,94b_168_168,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:raise 375, P2:call","P2:call, P3:raise 1080, P2:call, P3:sm, P2:sm",4c 6c Th,2h,Jh
94b,94b_169_169,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:call","P2:raise 215, P6:call","P2:raise 735, P6:call, P2:sm, P6:sm",7s Tc 8s,5h,3s
95,95_0_0,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",4d 8c Jc,2h,8h
95,95_1_1,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_2_2,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:raise 425, P1:call, P2:fold","P1:call, P5:raise 1175, P1:call","P1:call, P5:call, P1:sm, P5:sm",Jc 9c 2h,Th,7c
95,95_3_3,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_4_4,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:call","P1:raise 285, P2:fold",,,Jh 4d 4h,,
95,95_5_5,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 375, P2:fold",,,8d 4c Qd,,
95,95_6_6,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 300, P1:call","P1:call, P2:raise 300, P1:fold",,,Kc 2s 8d,,
95,95_7_7,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_8_8,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:call, P1:fold, P2:call","P2:call, P3:call, P6:raise 487, P2:fold, P3:call","P3:call, P6:raise 812, P3:fold",,Th 7d 3d,Tc,
95,95_9_9,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
95,95_10_10,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",Ah 3s 7c,Td,2h
95,95_11_11,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 235, P5:fold",,2h 5s 5h,Js,
95,95_12_12,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 100, P1:call","P1:call, P2:raise 200, P1:call","P1:call, P2:raise 400, P1:fold",7h 4c 7d,Jh,6s
95,95_13_13,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",2c 5h 9c,Jh,2d
95,95_14_14,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 250, P2:call","P2:call, P6:raise 750, P2:call, P6:sm, P2:sm",Kc 8s 3h,6c,4s
95,95_15_15,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_16_16,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:raise 500, P3:call","P2:call, P3:call, P2:sm, P3:sm",7c 6d 4d,Td,4c
95,95_17_17,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_18_18,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:raise 500, P3:call","P2:raise 2000, P3:raise 9275, P2:fold",5h 6h 9s,3c,Kh
95,95_19_19,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 450, P2:call","P2:call, P5:call","P2:raise 1900, P5:fold",9c 5h 6d,9h,Ks
95,95_20_20,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
95,95_21_21,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
95,95_22_22,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_23_23,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_24_24,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:fold, P2:fold","P3:call, P6:call","P3:call, P6:call","P3:raise 450, P6:fold",2d 6h Tc,9c,2s
95,95_25_25,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95,95_26_26,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 300, P1:call","P1:call, P2:raise 660, P1:fold",,,Jc 6s Qd,,
95,95_27_27,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 150, P2:fold",,,As 2s 5d,,
95,95_28_28,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:call, P2:fold","P1:call, P3:call, P6:call","P1:call, P3:call, P6:call","P1:call, P3:call, P6:call, P1:sm, P3:sm, P6:sm",8h Ad Ks,Jh,4d
95,95_29_29,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 250, P2:call","P1:call, P2:call","P1:raise 125, P2:fold",,Kc 2d 3d,Kh,
95,95_30_30,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 500, P2:fold",,,Ad Kd Qc,,
95,95_31_31,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 350, P2:call","P2:call, P6:raise 850, P2:fold",Th 7d Qc,2h,9d
95,95_32_32,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P4:raise 250, P1:call","P1:call, P4:call","P1:call, P4:call, P1:sm, P4:sm",Ts 5d 3c,5s,Kh
95,95_33_33,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:raise 250, P2:fold",,,9d Ks 3c,,
95,95_34_34,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:raise 375, P2:call","P2:call, P5:call, P2:sm, P5:sm",4h 2h Ac,Js,4c
95,95_35_35,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:call","P2:call, P6:call","P2:raise 375, P6:raise 1400, P2:fold",,Qh Td 8c,4c,
95,95_36_36,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 135, P2:fold",,,6s 2d Ac,,
95,95_37_37,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
95,95_38_38,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 135, P2:fold",,,3s 2c 2d,,
95,95_39_39,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 375, P2:fold",,9d Jh 2h,8h,
95b,95b_40_40,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 235, P2:fold",,,,,,
95b,95b_41_41,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:call","P1:call, P2:call, P5:call","P1:call, P2:call, P5:call, P1:sm, P2:sm, P5:sm",Jh Th 8d,Kc,9s
95b,95b_42_42,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 325, P1:raise 1300, P2:call","P1:call, P2:call","P1:call, P2:raise 1555, P1:call","P1:call, P2:call, P1:sm, P2:sm",8c Jd Kh,Tc,8h
95b,95b_43_43,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:call","P2:call, P3:raise 235, P2:fold",6c 3h 5d,As,8c
95b,95b_44_44,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P4:call","P1:call, P4:call","P1:raise 230, P4:call, P1:sm, P4:sm",8s 6d Kc,9s,9d
95b,95b_45_45,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
95b,95b_46_46,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95b,95b_47_47,50,100,6,"P3:raise 200, P4:fold, P5:raise 650, P6:fold, P1:fold, P2:fold, P3:raise 1900, P5:fold",,,,,,
95b,95b_48_48,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:raise 225, P2:call","P2:call, P6:call","P2:call, P6:raise 675, P2:call, P6:sm, P2:sm",2c 7s 3c,4h,Ks
95b,95b_49_49,50,100,6,"P3:fold, P4:raise 200, P5:call, P6:fold, P1:fold, P2:fold","P4:raise 138, P5:call","P4:call, P5:call","P4:call, P5:raise 413, P4:call, P5:sm, P4:sm",7c 7d Ac,7h,8h
95b,95b_50_50,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 275, P2:call","P2:call, P4:raise 1650, P2:fold",,7d 8c Jd,4s,
95b,95b_51_51,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:raise 1100, P2:fold, P3:call","P1:raise 750, P3:call","P1:raise 2300, P3:call","P1:raise 5850, P3:call, P1:sm, P3:sm",8d 8s Qd,3s,Td
95b,95b_52_52,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:fold, P2:fold","P3:call, P6:raise 300, P3:call","P3:call, P6:call","P3:raise 800, P6:fold",3c Jc 7h,4h,7c
95b,95b_53_53,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:raise 1000, P4:call","P2:call, P4:raise 800, P2:call","P2:call, P4:raise 1875, P2:call","P2:call, P4:raise 6325, P2:call, P4:sm, P2:sm",7d Ts Qd,4c,6s
95b,95b_54_54,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",Td 5d 7s,4d,Ks
95b,95b_55_55,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 450, P2:fold",,,5h As Tc,,
95b,95b_56_56,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:raise 100, P1:raise 600, P2:fold",2s 2h Th,Ah,9c
95b,95b_57_57,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
95b,95b_58_58,50,100,6,"P3:fold, P4:raise 205, P5:call, P6:fold, P1:call, P2:call","P1:call, P2:call, P4:call, P5:raise 375, P1:fold, P2:fold, P4:call","P4:call, P5:raise 1352, P4:fold",,Kc 8s 9h,As,
95b,95b_59_59,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 225, P2:fold",,,3s Jc Tc,,
95b,95b_60_60,50,100,6,"P3:raise 225, P4:raise 700, P5:fold, P6:fold, P1:fold, P2:fold, P3:fold",,,,,,
95b,95b_61_61,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:call, P1:fold, P2:raise 1275, P4:fold, P6:fold",,,,,,
