session,hand_id,player,position,hole_cards,starting_stack,finishing_stack,profit
30,30_75_75,Bill,BB,5c 3s,10000,9900,-100
30,30_75_75,Pluribus,UTG,Ad 4h,10000,10000,0
30,30_75_75,MrWhite,MP,Th Ks,10000,10000,0
30,30_75_75,Gogo,CO,Jh 2d,10000,10000,0
30,30_75_75,Budd,BTN,Ah Ac,10000,10150,150
30,30_76_76,Bill,SB,3s 7h,10000,9950,-50
30,30_76_76,Pluribus,BB,6h Jc,10000,10050,50
30,30_76_76,MrWhite,UTG,Jd Th,10000,10000,0
30,30_76_76,Gogo,MP,3d 9c,10000,10000,0
30,30_76_76,Budd,CO,5d Qh,10000,10000,0
30,30_76_76,Eddie,BTN,4h 3h,10000,10000,0
30,30_77_77,Pluribus,SB,3c 7h,10000,9950,-50
30,30_77_77,MrWhite,BB,Td Qd,10000,9463,-537
30,30_77_77,Gogo,UTG,Qc 3h,10000,10000,0
30,30_77_77,Budd,MP,8h Jh,10000,10000,0
30,30_77_77,Eddie,CO,Ad 2d,10000,10587,587
30,30_77_77,Bill,BTN,8c Kd,10000,10000,0
30,30_78_78,MrWhite,SB,8h Tc,10000,9950,-50
30,30_78_78,Gogo,BB,9d 2c,10000,9900,-100
30,30_78_78,Budd,UTG,6c Qd,10000,10000,0
30,30_78_78,Eddie,MP,Js 7d,10000,10000,0
30,30_78_78,Bill,CO,7c Kh,10000,10000,0
30,30_78_78,Pluribus,BTN,Qs As,10000,10150,150
30,30_79_79,Gogo,SB,5s 3s,10000,11000,1000
30,30_79_79,Budd,BB,Tc Kc,10000,9900,-100
30,30_79_79,Eddie,UTG,Qh 9s,10000,10000,0
30,30_79_79,Bill,MP,Ah 7d,10000,10000,0
30,30_79_79,Pluribus,CO,9c 6s,10000,10000,0
30,30_79_79,MrWhite,BTN,Qc Ks,10000,9100,-900
31,31_0_0,MrWhite,SB,9s Ts,10000,12712,2712
31,31_0_0,Gogo,BB,6h As,10000,8063,-1937
31,31_0_0,Budd,UTG,4c Ah,10000,10000,0
31,31_0_0,Eddie,MP,4h 6d,10000,10000,0
31,31_0_0,Bill,CO,5d 5c,10000,9225,-775
31,31_0_0,Pluribus,BTN,Kd 5h,10000,10000,0
31,31_1_1,Gogo,SB,Th 7s,10000,9950,-50
31,31_1_1,Budd,BB,2s Ts,10000,9900,-100
31,31_1_1,Eddie,UTG,Qd 4h,10000,10000,0
31,31_1_1,Bill,MP,6c 5c,10000,10150,150
31,31_1_1,Pluribus,CO,Qc 9h,10000,10000,0
31,31_1_1,MrWhite,BTN,Jd 6s,10000,10000,0
31,31_2_2,Budd,SB,Jh 9s,10000,9950,-50
31,31_2_2,Eddie,BB,4c 4d,10000,11100,1100
31,31_2_2,Bill,UTG,7h 6c,10000,10000,0
31,31_2_2,Pluribus,MP,As Td,10000,8950,-1050
31,31_2_2,MrWhite,CO,3d Th,10000,10000,0
31,31_2_2,Gogo,BTN,2c 6h,10000,10000,0
31,31_3_3,Eddie,SB,Ad Js,10000,10350,350
31,31_3_3,Bill,BB,7h 5c,10000,9900,-100
31,31_3_3,Pluribus,UTG,Jc 5s,10000,10000,0
31,31_3_3,MrWhite,MP,3d 8h,10000,10000,0
31,31_3_3,Gogo,CO,8c Kd,10000,10000,0
31,31_3_3,Budd,BTN,Ks 7s,10000,9750,-250
31,31_4_4,Bill,SB,Qs 3h,10000,9950,-50
31,31_4_4,Pluribus,BB,Ad 7h,10000,10050,50
31,31_4_4,MrWhite,UTG,2c 8c,10000,10000,0
31,31_4_4,Gogo,MP,3s Js,10000,10000,0
31,31_4_4,Budd,CO,5s 3d,10000,10000,0
31,31_4_4,Eddie,BTN,Jc 8d,10000,10000,0
31,31_5_5,Pluribus,SB,Jh Qd,10000,9950,-50
31,31_5_5,MrWhite,BB,As Th,10000,9800,-200
31,31_5_5,Gogo,UTG,8c 3d,10000,10000,0
31,31_5_5,Budd,MP,Td 2c,10000,10000,0
31,31_5_5,Eddie,CO,Ad Kc,10000,12083,2083
31,31_5_5,Bill,BTN,Qh Ah,10000,8167,-1833
31,31_6_6,MrWhite,SB,4h 4d,10000,9775,-225
31,31_6_6,Gogo,BB,2d 6d,10000,9775,-225
31,31_6_6,Budd,UTG,3c 8h,10000,10000,0
31,31_6_6,Eddie,MP,Qd 9h,10000,10000,0
31,31_6_6,Bill,CO,Tc Ac,10000,10450,450
31,31_6_6,Pluribus,BTN,Jd 9c,10000,10000,0
31,31_7_7,Gogo,SB,9h Jc,10000,9950,-50
31,31_7_7,Budd,BB,Qc 6s,10000,9525,-475
31,31_7_7,Eddie,UTG,8c 4s,10000,10000,0
31,31_7_7,Bill,MP,9c 3s,10000,10000,0
31,31_7_7,Pluribus,CO,As 6h,10000,10000,0
31,31_7_7,MrWhite,BTN,Ad 5c,10000,10525,525
31,31_8_8,Budd,SB,Jh 3h,10000,9950,-50
31,31_8_8,Eddie,BB,6s Qs,10000,10275,275
31,31_8_8,Bill,UTG,2d 4h,10000,10000,0
31,31_8_8,Pluribus,MP,3s Jc,10000,10000,0
31,31_8_8,MrWhite,CO,Js Ad,10000,9775,-225
31,31_8_8,Gogo,BTN,8h 4s,10000,10000,0
31,31_9_9,Eddie,SB,6h 4d,10000,9950,-50
31,31_9_9,Bill,BB,Qd Kh,10000,10250,250
31,31_9_9,Pluribus,UTG,8c Qc,10000,10000,0
31,31_9_9,MrWhite,MP,Kd 5c,10000,10000,0
31,31_9_9,Gogo,CO,3h 5h,10000,9800,-200
31,31_9_9,Budd,BTN,7d 8h,10000,10000,0
31,31_10_10,Bill,SB,Ah 6s,10000,9950,-50
31,31_10_10,Pluribus,BB,5d Qh,10000,9900,-100
31,31_10_10,MrWhite,UTG,8s 3h,10000,10000,0
31,31_10_10,Gogo,MP,Kh Qc,10000,10150,150
31,31_10_10,Budd,CO,8d 7c,10000,10000,0
31,31_10_10,Eddie,BTN,9d 3d,10000,10000,0
31,31_11_11,Pluribus,SB,5d Ac,10000,9950,-50
31,31_11_11,MrWhite,BB,7h 5s,10000,0,-10000
31,31_11_11,Gogo,UTG,Qd Ad,10000,20050,10050
31,31_11_11,Budd,MP,6h 5h,10000,10000,0
31,31_11_11,Eddie,CO,8s 6s,10000,10000,0
31,31_11_11,Bill,BTN,Td Jc,10000,10000,0
31,31_12_12,MrWhite,SB,8s 4h,10000,9950,-50
31,31_12_12,Gogo,BB,Kh 3d,10000,10050,50
31,31_12_12,Budd,UTG,5h Kd,10000,10000,0
31,31_12_12,Eddie,MP,As 7h,10000,10000,0
31,31_12_12,Bill,CO,3c 7s,10000,10000,0
31,31_12_12,Pluribus,BTN,8c Qs,10000,10000,0
31,31_13_13,Gogo,SB,9c 2h,10000,9950,-50
31,31_13_13,Budd,BB,4h 6c,10000,9900,-100
31,31_13_13,Eddie,UTG,Qd 9d,10000,10150,150
31,31_13_13,Bill,MP,Qs 2c,10000,10000,0
31,31_13_13,Pluribus,CO,7d 8d,10000,10000,0
31,31_13_13,MrWhite,BTN,Kc Js,10000,10000,0
31,31_14_14,Budd,SB,Ah Jd,10000,11025,1025
31,31_14_14,Eddie,BB,Kd 7h,10000,9900,-100
31,31_14_14,Bill,UTG,8d 2h,10000,10000,0
31,31_14_14,Pluribus,MP,3h Js,10000,10000,0
31,31_14_14,MrWhite,CO,5s 7s,10000,9775,-225
31,31_14_14,Gogo,BTN,Th Qd,10000,9300,-700
31,31_15_15,Eddie,SB,Jh 2d,10000,9950,-50
31,31_15_15,Bill,BB,4c 9s,10000,10050,50
31,31_15_15,Pluribus,UTG,7d 5d,10000,10000,0
31,31_15_15,MrWhite,MP,Ts 7c,10000,10000,0
31,31_15_15,Gogo,CO,Kc 3h,10000,10000,0
31,31_15_15,Budd,BTN,6s 9d,10000,10000,0
31,31_16_16,Bill,SB,7d 9h,10000,10100,100
31,31_16_16,Pluribus,BB,3c 6s,10000,9900,-100
31,31_16_16,MrWhite,UTG,8s 3h,10000,10000,0
31,31_16_16,Gogo,MP,As 2c,10000,10000,0
31,31_16_16,Budd,CO,8c 5s,10000,10000,0
31,31_16_16,Eddie,BTN,Jh 7s,10000,10000,0
31,31_17_17,Pluribus,SB,Ac 2d,10000,9900,-100
31,31_17_17,MrWhite,BB,2h 2s,10000,10100,100
31,31_17_17,Gogo,UTG,Jh 5s,10000,10000,0
31,31_17_17,Budd,MP,8s Kc,10000,10000,0
31,31_17_17,Eddie,CO,5h 9d,10000,10000,0
31,31_17_17,Bill,BTN,6c 4d,10000,10000,0
31,31_18_18,MrWhite,SB,8h 7h,10000,9950,-50
31,31_18_18,Gogo,BB,Qd 6d,10000,9900,-100
31,31_18_18,Budd,UTG,2h 8c,10000,10000,0
31,31_18_18,Eddie,MP,5c 3c,10000,10000,0
31,31_18_18,Bill,CO,7c Tc,10000,9775,-225
31,31_18_18,Pluribus,BTN,Ah Ac,10000,10375,375
31,31_19_19,Gogo,SB,6s 9c,10000,9950,-50
31,31_19_19,Budd,BB,As Qs,10000,10050,50
31,31_19_19,Eddie,UTG,6h 3c,10000,10000,0
31,31_19_19,Bill,MP,9s Qd,10000,10000,0
31,31_19_19,Pluribus,CO,Qc 4h,10000,10000,0
31,31_19_19,MrWhite,BTN,2h Js,10000,10000,0
31,31_20_20,Budd,SB,Ks 3s,10000,9950,-50
31,31_20_20,Eddie,BB,8d Td,10000,12425,2425
31,31_20_20,Bill,UTG,5d 2h,10000,10000,0
31,31_20_20,Pluribus,MP,Th 4c,10000,10000,0
31,31_20_20,MrWhite,CO,Qd 5c,10000,10000,0
31,31_20_20,Gogo,BTN,As Kh,10000,7625,-2375
31,31_21_21,Eddie,SB,5h 7h,10000,9950,-50
31,31_21_21,Bill,BB,8s Jc,10000,9900,-100
31,31_21_21,Pluribus,UTG,Qs Jd,10000,10000,0
31,31_21_21,MrWhite,MP,As Ks,10000,10850,850
31,31_21_21,Gogo,CO,6c Ac,10000,9300,-700
31,31_21_21,Budd,BTN,Jh 4c,10000,10000,0
31,31_22_22,Bill,SB,Qs 8s,10000,9950,-50
31,31_22_22,Pluribus,BB,7h Ts,10000,9900,-100
31,31_22_22,MrWhite,UTG,Ac Kh,10000,10150,150
31,31_22_22,Gogo,MP,5s 4c,10000,10000,0
31,31_22_22,Budd,CO,9c Js,10000,10000,0
31,31_22_22,Eddie,BTN,7s Qc,10000,10000,0
31,31_23_23,Pluribus,SB,Ac Ts,10000,10675,675
31,31_23_23,MrWhite,BB,3d Qc,10000,9900,-100
31,31_23_23,Gogo,UTG,5s Qs,10000,10000,0
31,31_23_23,Budd,MP,6h 8s,10000,10000,0
31,31_23_23,Eddie,CO,Jc Jh,10000,9425,-575
31,31_23_23,Bill,BTN,Kd 7d,10000,10000,0
31,31_24_24,MrWhite,SB,9s 5h,10000,9950,-50
31,31_24_24,Gogo,BB,Qh As,10000,0,-10000
31,31_24_24,Budd,UTG,2d 9h,10000,10000,0
31,31_24_24,Eddie,MP,3s 8c,10000,10000,0
31,31_24_24,Bill,CO,Ks Kc,10000,20050,10050
31,31_24_24,Pluribus,BTN,6c Ad,10000,10000,0
31,31_25_25,Gogo,SB,5c Ah,10000,9950,-50
31,31_25_25,Budd,BB,Js 9h,10000,9350,-650
31,31_25_25,Eddie,UTG,As 2s,10000,10700,700
31,31_25_25,Bill,MP,4c 6h,10000,10000,0
31,31_25_25,Pluribus,CO,8c 2d,10000,10000,0
31,31_25_25,MrWhite,BTN,6s Qs,10000,10000,0
31,31_26_26,Budd,SB,3d 7d,10000,9950,-50
31,31_26_26,Eddie,BB,Qd Kh,10000,13025,3025
31,31_26_26,Bill,UTG,8d 9d,10000,7025,-2975
31,31_26_26,Pluribus,MP,Jh 5c,10000,10000,0
31,31_26_26,MrWhite,CO,As 4h,10000,10000,0
31,31_26_26,Gogo,BTN,6s 4c,10000,10000,0
31,31_27_27,Eddie,SB,3c 6h,10000,9950,-50
31,31_27_27,Bill,BB,2h 8h,10000,10250,250
31,31_27_27,Pluribus,UTG,9d 7c,10000,10000,0
31,31_27_27,MrWhite,MP,9h 4d,10000,10000,0
31,31_27_27,Gogo,CO,Ah 5c,10000,9800,-200
31,31_27_27,Budd,BTN,6c 5d,10000,10000,0
31,31_28_28,Bill,SB,6s 6h,10000,9050,-950
31,31_28_28,Pluribus,BB,Qc Qd,10000,0,-10000
31,31_28_28,MrWhite,UTG,8c Th,10000,10000,0
31,31_28_28,Gogo,MP,4c 8h,10000,10000,0
31,31_28_28,Budd,CO,Kc Kd,10000,20950,10950
31,31_28_28,Eddie,BTN,Jd 5h,10000,10000,0
31,31_29_29,Pluribus,SB,Th 6s,10000,9950,-50
31,31_29_29,MrWhite,BB,9h Kc,10000,9600,-400
31,31_29_29,Gogo,UTG,2h Kh,10000,10000,0
31,31_29_29,Budd,MP,As 3s,10000,10450,450
31,31_29_29,Eddie,CO,6h Qc,10000,10000,0
31,31_29_29,Bill,BTN,9d 2s,10000,10000,0
31,31_30_30,MrWhite,SB,8d 6d,10000,9700,-300
31,31_30_30,Gogo,BB,Qs Ad,10000,10300,300
31,31_30_30,Budd,UTG,5d Kh,10000,10000,0
31,31_30_30,Eddie,MP,Ts 7c,10000,10000,0
31,31_30_30,Bill,CO,Qc 9h,10000,10000,0
31,31_30_30,Pluribus,BTN,4s Td,10000,10000,0
31,31_31_31,Gogo,SB,2d 6c,10000,9950,-50
31,31_31_31,Budd,BB,4d Kc,10000,9900,-100
31,31_31_31,Eddie,UTG,Jc 8s,10000,10000,0
31,31_31_31,Bill,MP,Jd 2s,10000,10000,0
31,31_31_31,Pluribus,CO,Ks 4c,10000,10000,0
31,31_31_31,MrWhite,BTN,Ac 5s,10000,10150,150
31,31_32_32,Budd,SB,8c 6d,10000,9950,-50
31,31_32_32,Eddie,BB,Ah 6s,10000,12325,2325
31,31_32_32,Bill,UTG,2c Js,10000,10000,0
31,31_32_32,Pluribus,MP,8h 4d,10000,10000,0
31,31_32_32,MrWhite,CO,Tc Jd,10000,10000,0
31,31_32_32,Gogo,BTN,8d 9d,10000,7725,-2275
31,31_33_33,Eddie,SB,3c 6d,10000,9950,-50
31,31_33_33,Bill,BB,8c Tc,10000,9900,-100
31,31_33_33,Pluribus,UTG,7h 3h,10000,10000,0
31,31_33_33,MrWhite,MP,3s 4s,10000,9775,-225
31,31_33_33,Gogo,CO,Qd Jd,10000,12425,2425
31,31_33_33,Budd,BTN,Kd Kh,10000,7950,-2050
31,31_34_34,Bill,SB,Jh Kc,10000,10322,322
31,31_34_34,Pluribus,BB,4s 2c,10000,9900,-100
31,31_34_34,MrWhite,UTG,Td 8s,10000,10000,0
31,31_34_34,Gogo,MP,5c 6s,10000,10000,0
31,31_34_34,Budd,CO,5d 2s,10000,10000,0
31,31_34_34,Eddie,BTN,Jc 9d,10000,9778,-222
31,31_35_35,Pluribus,SB,Qs 2c,10000,9950,-50
31,31_35_35,MrWhite,BB,9c Th,10000,10450,450
31,31_35_35,Gogo,UTG,Td 6c,10000,10000,0
31,31_35_35,Budd,MP,4s 4d,10000,9600,-400
31,31_35_35,Eddie,CO,8d 7s,10000,10000,0
31,31_35_35,Bill,BTN,5d Jc,10000,10000,0
31,31_36_36,MrWhite,SB,5d 5h,10000,11750,1750
31,31_36_36,Gogo,BB,Jc 8h,10000,8250,-1750
31,31_36_36,Budd,UTG,Ah 2c,10000,10000,0
31,31_36_36,Eddie,MP,Jh 3d,10000,10000,0
31,31_36_36,Bill,CO,8c Qs,10000,10000,0
31,31_36_36,Pluribus,BTN,7h 9s,10000,10000,0
31,31_37_37,Gogo,SB,8h 5d,10000,9950,-50
31,31_37_37,Budd,BB,2c Ts,10000,9900,-100
31,31_37_37,Eddie,UTG,2h Qd,10000,10000,0
31,31_37_37,Bill,MP,Tc 9s,10000,10000,0
31,31_37_37,Pluribus,CO,Jh 5c,10000,10000,0
31,31_37_37,MrWhite,BTN,As 8s,10000,10150,150
31,31_38_38,Budd,SB,7d 8c,10000,9950,-50
31,31_38_38,Eddie,BB,8d Kh,10000,9775,-225
31,31_38_38,Bill,UTG,Jh Ts,10000,10000,0
31,31_38_38,Pluribus,MP,3s Ac,10000,10000,0
31,31_38_38,MrWhite,CO,Th 9h,10000,10275,275
31,31_38_38,Gogo,BTN,6d 7s,10000,10000,0
31,31_39_39,Eddie,SB,Ah 6c,10000,9950,-50
31,31_39_39,Bill,BB,8c Ks,10000,9650,-350
31,31_39_39,Pluribus,UTG,2h 6d,10000,10000,0
31,31_39_39,MrWhite,MP,5d 8h,10000,10000,0
31,31_39_39,Gogo,CO,Jd Jh,10000,10400,400
31,31_39_39,Budd,BTN,8d As,10000,10000,0
31,31_40_40,Bill,SB,5s 5h,10000,9950,-50
31,31_40_40,Pluribus,BB,6s Jh,10000,9900,-100
31,31_40_40,MrWhite,UTG,6d Ad,10000,10150,150
31,31_40_40,Gogo,MP,Ks Jd,10000,10000,0
31,31_40_40,Budd,CO,8h Qd,10000,10000,0
31,31_40_40,Eddie,BTN,5c 2d,10000,10000,0
31,31_41_41,Pluribus,SB,Ks 3d,10000,9950,-50
31,31_41_41,MrWhite,BB,9h 4s,10000,9900,-100
31,31_41_41,Gogo,UTG,Kc Jh,10000,9625,-375
31,31_41_41,Budd,MP,8d Kd,10000,10000,0
31,31_41_41,Eddie,CO,Qd 5s,10000,10000,0
31,31_41_41,Bill,BTN,9c 9d,10000,10525,525
31,31_42_42,MrWhite,SB,5s 7d,10000,9950,-50
31,31_42_42,Gogo,BB,Qh 6h,10000,9775,-225
31,31_42_42,Budd,UTG,3s Js,10000,10000,0
31,31_42_42,Eddie,MP,3d 9d,10000,10000,0
31,31_42_42,Bill,CO,9c 7h,10000,10000,0
31,31_42_42,Pluribus,BTN,9s Td,10000,10275,275
31,31_43_43,Gogo,SB,Jd 5d,10000,9950,-50
31,31_43_43,Budd,BB,4d Js,10000,9900,-100
31,31_43_43,Eddie,UTG,Jc 8h,10000,10000,0
31,31_43_43,Bill,MP,6c 5h,10000,10000,0
31,31_43_43,Pluribus,CO,2c 7c,10000,10000,0
31,31_43_43,MrWhite,BTN,3c 3d,10000,10150,150
31,31_44_44,Budd,SB,2s 7h,10000,9950,-50
31,31_44_44,Eddie,BB,5s 9c,10000,9900,-100
31,31_44_44,Bill,UTG,8s 3d,10000,10000,0
31,31_44_44,Pluribus,MP,4h 2d,10000,10000,0
31,31_44_44,MrWhite,CO,Kh Js,10000,10150,150
31,31_44_44,Gogo,BTN,Ah 7s,10000,10000,0
31,31_45_45,Eddie,SB,9d 4c,10000,9950,-50
31,31_45_45,Bill,BB,3h Ah,10000,7325,-2675
31,31_45_45,Pluribus,UTG,6c Kc,10000,12725,2725
31,31_45_45,MrWhite,MP,4h 2h,10000,10000,0
31,31_45_45,Gogo,CO,Qc 8c,10000,10000,0
31,31_45_45,Budd,BTN,Ks Tc,10000,10000,0
31,31_46_46,Bill,SB,7h 3c,10000,9950,-50
31,31_46_46,Pluribus,BB,Qc 9c,10000,9531,-469
31,31_46_46,MrWhite,UTG,5s Jd,10000,10000,0
31,31_46_46,Gogo,MP,Js 7d,10000,10000,0
31,31_46_46,Budd,CO,4s Tc,10000,10000,0
31,31_46_46,Eddie,BTN,Qd Qs,10000,10519,519
31,31_47_47,Pluribus,SB,5h 2h,10000,9950,-50
31,31_47_47,MrWhite,BB,As 8c,10000,9900,-100
31,31_47_47,Gogo,UTG,Qh Kd,10000,9800,-200
31,31_47_47,Budd,MP,Ad Ah,10000,10350,350
31,31_47_47,Eddie,CO,Jh 3h,10000,10000,0
31,31_47_47,Bill,BTN,9s 5s,10000,10000,0
31,31_48_48,MrWhite,SB,3s 2d,10000,9950,-50
31,31_48_48,Gogo,BB,7s Kd,10000,11375,1375
31,31_48_48,Budd,UTG,Js 6c,10000,10000,0
31,31_48_48,Eddie,MP,Kc 9h,10000,10000,0
31,31_48_48,Bill,CO,9s 2c,10000,10000,0
31,31_48_48,Pluribus,BTN,Qs As,10000,8675,-1325
31,31_49_49,Gogo,SB,3c Qs,10000,9950,-50
31,31_49_49,Budd,BB,6d 8h,10000,10050,50
31,31_49_49,Eddie,UTG,7s 4d,10000,10000,0
31,31_49_49,Bill,MP,5s Js,10000,10000,0
31,31_49_49,Pluribus,CO,5c Tc,10000,10000,0
31,31_49_49,MrWhite,BTN,Kh 4c,10000,10000,0
31,31_50_50,Budd,SB,2h Kd,10000,9950,-50
31,31_50_50,Eddie,BB,9s 5h,10000,10050,50
31,31_50_50,Bill,UTG,8c 6d,10000,10000,0
31,31_50_50,Pluribus,MP,7c 3c,10000,10000,0
31,31_50_50,MrWhite,CO,3d 7s,10000,10000,0
31,31_50_50,Gogo,BTN,6c 2d,10000,10000,0
31,31_51_51,Eddie,SB,2d 9c,10000,9950,-50
31,31_51_51,Bill,BB,7c Ah,10000,9775,-225
31,31_51_51,Pluribus,UTG,5c 6h,10000,10000,0
31,31_51_51,MrWhite,MP,Js Ks,10000,10275,275
31,31_51_51,Gogo,CO,4d 2h,10000,10000,0
31,31_51_51,Budd,BTN,Qs 6s,10000,10000,0
31,31_52_52,Bill,SB,2h 6h,10000,9950,-50
31,31_52_52,Pluribus,BB,Qh 6s,10000,9900,-100
31,31_52_52,MrWhite,UTG,Ah Qd,10000,10075,75
31,31_52_52,Gogo,MP,Ad Qc,10000,10075,75
31,31_52_52,Budd,CO,9d Th,10000,10000,0
31,31_52_52,Eddie,BTN,7h 5c,10000,10000,0
31,31_53_53,Pluribus,SB,Qc Js,10000,9900,-100
31,31_53_53,MrWhite,BB,5c 3h,10000,10100,100
31,31_53_53,Gogo,UTG,8h Tc,10000,10000,0
31,31_53_53,Budd,MP,4c 8s,10000,10000,0
31,31_53_53,Eddie,CO,5h Ts,10000,10000,0
31,31_53_53,Bill,BTN,3c 7c,10000,10000,0
31,31_54_54,MrWhite,SB,6d 5s,10000,9950,-50
31,31_54_54,Gogo,BB,Qc 4s,10000,9900,-100
31,31_54_54,Budd,UTG,5c Qs,10000,10000,0
31,31_54_54,Eddie,MP,9d Kc,10000,10000,0
31,31_54_54,Bill,CO,Tc Js,10000,10375,375
31,31_54_54,Pluribus,BTN,3c 3d,10000,9775,-225
31,31_55_55,Gogo,SB,Qc 8c,10000,10325,325
31,31_55_55,Budd,BB,9h Qs,10000,9900,-100
31,31_55_55,Eddie,UTG,9s 4s,10000,10000,0
31,31_55_55,Bill,MP,7d Th,10000,10000,0
31,31_55_55,Pluribus,CO,Qd 4h,10000,10000,0
31,31_55_55,MrWhite,BTN,Ks 3s,10000,9775,-225
31,31_56_56,Budd,SB,2s 3h,10000,9950,-50
31,31_56_56,Eddie,BB,7h 9s,10000,9900,-100
31,31_56_56,Bill,UTG,Ts Qs,10000,12325,2325
31,31_56_56,Pluribus,MP,7d 6d,10000,7825,-2175
31,31_56_56,MrWhite,CO,6c 4h,10000,10000,0
31,31_56_56,Gogo,BTN,7s Qh,10000,10000,0
31,31_57_57,Eddie,SB,Qh 4h,10000,10100,100
31,31_57_57,Bill,BB,6d Js,10000,9900,-100
31,31_57_57,Pluribus,UTG,3d Qc,10000,10000,0
31,31_57_57,MrWhite,MP,5h Td,10000,10000,0
31,31_57_57,Gogo,CO,5d Ks,10000,10000,0
31,31_57_57,Budd,BTN,6h 4d,10000,10000,0
31,31_58_58,Bill,SB,4h 8s,10000,9950,-50
31,31_58_58,Pluribus,BB,Jh 8h,10000,9800,-200
31,31_58_58,MrWhite,UTG,5h 9s,10000,10000,0
31,31_58_58,Gogo,MP,7d Kd,10000,10250,250
31,31_58_58,Budd,CO,2d Qc,10000,10000,0
31,31_58_58,Eddie,BTN,Qs Jc,10000,10000,0
31,31_59_59,Pluribus,SB,Ac 4h,10000,9950,-50
31,31_59_59,MrWhite,BB,9c Kh,10000,9800,-200
31,31_59_59,Gogo,UTG,2h 5s,10000,10000,0
31,31_59_59,Budd,MP,2c 5h,10000,10000,0
31,31_59_59,Eddie,CO,Jh Qc,10000,10450,450
31,31_59_59,Bill,BTN,Qh 9h,10000,9800,-200
31,31_60_60,MrWhite,SB,4s 5d,10000,9950,-50
31,31_60_60,Gogo,BB,8c Ad,10000,9775,-225
31,31_60_60,Budd,UTG,8d Ah,10000,10000,0
31,31_60_60,Eddie,MP,6c Kh,10000,10000,0
31,31_60_60,Bill,CO,2h 6h,10000,10000,0
31,31_60_60,Pluribus,BTN,7s As,10000,10275,275
31,31_61_61,Gogo,SB,5c 4c,10000,9300,-700
31,31_61_61,Budd,BB,7d Qs,10000,10700,700
31,31_61_61,Eddie,UTG,6d Th,10000,10000,0
31,31_61_61,Bill,MP,Tc 4d,10000,10000,0
31,31_61_61,Pluribus,CO,9c Kh,10000,10000,0
31,31_61_61,MrWhite,BTN,3h 9s,10000,10000,0
31,31_62_62,Budd,SB,5c 4c,10000,9950,-50
31,31_62_62,Eddie,BB,2d 6h,10000,9900,-100
31,31_62_62,Bill,UTG,6d 3c,10000,10000,0
31,31_62_62,Pluribus,MP,Kc Ad,10000,10150,150
31,31_62_62,MrWhite,CO,Jc 8h,10000,10000,0
31,31_62_62,Gogo,BTN,6c 2s,10000,10000,0
31,31_63_63,Eddie,SB,2h Qs,10000,9950,-50
31,31_63_63,Bill,BB,7s Js,10000,10050,50
31,31_63_63,Pluribus,UTG,Kd 8s,10000,10000,0
31,31_63_63,MrWhite,MP,8h 4h,10000,10000,0
31,31_63_63,Gogo,CO,4c 2s,10000,10000,0
31,31_63_63,Budd,BTN,3s 6h,10000,10000,0
31,31_64_64,Bill,SB,4d 8d,10000,9950,-50
31,31_64_64,Pluribus,BB,Qs 8h,10000,9900,-100
31,31_64_64,MrWhite,UTG,2s 2h,10000,10825,825
31,31_64_64,Gogo,MP,Th Jh,10000,9325,-675
31,31_64_64,Budd,CO,4s 3h,10000,10000,0
31,31_64_64,Eddie,BTN,3d 5h,10000,10000,0
31,31_65_65,Pluribus,SB,2c 4h,10000,9950,-50
31,31_65_65,MrWhite,BB,8h 3s,10000,9900,-100
31,31_65_65,Gogo,UTG,Qd Qs,10000,10150,150
31,31_65_65,Budd,MP,6h Ad,10000,10000,0
31,31_65_65,Eddie,CO,9s 7c,10000,10000,0
31,31_65_65,Bill,BTN,8s Js,10000,10000,0
31,31_66_66,MrWhite,SB,2h 4s,10000,9950,-50
31,31_66_66,Gogo,BB,2c Qd,10000,9900,-100
31,31_66_66,Budd,UTG,Ac Ad,10000,10850,850
31,31_66_66,Eddie,MP,Kh 3c,10000,10000,0
31,31_66_66,Bill,CO,Ts Qs,10000,9300,-700
31,31_66_66,Pluribus,BTN,6h 6d,10000,10000,0
31,31_67_67,Gogo,SB,6c 5c,10000,10100,100
31,31_67_67,Budd,BB,4d 6s,10000,9900,-100
31,31_67_67,Eddie,UTG,8d 9h,10000,10000,0
31,31_67_67,Bill,MP,As 3c,10000,10000,0
31,31_67_67,Pluribus,CO,8s Jh,10000,10000,0
31,31_67_67,MrWhite,BTN,Qh 6d,10000,10000,0
31,31_68_68,Budd,SB,As Ah,10000,20325,10325
31,31_68_68,Eddie,BB,2s 6d,10000,9900,-100
31,31_68_68,Bill,UTG,Kh Kc,10000,0,-10000
31,31_68_68,Pluribus,MP,7c Th,10000,10000,0
31,31_68_68,MrWhite,CO,7d Qs,10000,10000,0
31,31_68_68,Gogo,BTN,Tc Ac,10000,9775,-225
31,31_69_69,Eddie,SB,Kh 6h,10000,10350,350
31,31_69_69,Bill,BB,2c 5s,10000,9900,-100
31,31_69_69,Pluribus,UTG,3s Qs,10000,10000,0
31,31_69_69,MrWhite,MP,3d 9c,10000,10000,0
31,31_69_69,Gogo,CO,5d 8c,10000,10000,0
31,31_69_69,Budd,BTN,Th 8h,10000,9750,-250
31,31_70_70,Bill,SB,Kd 9s,10000,9950,-50
31,31_70_70,Pluribus,BB,9d 4c,10000,9900,-100
